state_census_code,state,sector,observations,employment,members,covered,p_members,p_covered,state_abbreviation,year
13,Vermont,Priv. Construction,85,14254.10954166667,634.3934166666667,634.3934166666667,0.0445060022175312,0.0445060022175312,VT,2022
13,Vermont,Priv. Manufacturing,411,44683.175,6030.051666666667,6869.595833333336,0.1349512785673141,0.153740108013153,VT,1983
13,Vermont,Priv. Manufacturing,439,51063.28916666665,7117.821666666666,8569.9025,0.139392152428627,0.1678290367126464,VT,1984
13,Vermont,Priv. Manufacturing,372,48090.89833333335,7171.890833333332,8137.267499999999,0.1491319835186004,0.1692059785127639,VT,1985
13,Vermont,Priv. Manufacturing,363,49375.25083333338,7210.554999999999,8541.526666666668,0.1460358202457428,0.1729920655488968,VT,1986
13,Vermont,Priv. Manufacturing,370,49974.41916666666,5682.192500000001,6058.18,0.1137020215392112,0.1212256178259849,VT,1987
13,Vermont,Priv. Manufacturing,361,50507.34083333333,6581.455000000002,7761.933333333332,0.1303068995475769,0.1536793112754821,VT,1988
13,Vermont,Priv. Manufacturing,354,51570.72499999997,7028.463333333332,7876.852499999999,0.1362878531217575,0.1527388393878936,VT,1989
13,Vermont,Priv. Manufacturing,278,41256.735000000015,6564.985,6823.464999999999,0.1591251641511917,0.1653903275728225,VT,1990
13,Vermont,Priv. Manufacturing,281,42494.08666666669,3182.107500000001,4271.8966666666665,0.0748835355043411,0.1005292013287544,VT,1991
13,Vermont,Priv. Manufacturing,287,45894.90000000004,1975.385,2136.964166666666,0.043041493743658,0.0465621277689933,VT,1992
13,Vermont,Priv. Manufacturing,248,45397.34083333331,2479.965833333333,3032.7816666666663,0.0546279959380626,0.0668052732944488,VT,1993
13,Vermont,Priv. Manufacturing,272,46343.24649166667,3609.528891666667,3973.540258333334,0.0778868347406387,0.0857415199279785,VT,1994
13,Vermont,Priv. Manufacturing,292,47176.99578333333,3396.2525666666666,3858.357616666666,0.0719895884394645,0.0817847251892089,VT,1995
13,Vermont,Priv. Manufacturing,304,47814.24449166669,3905.472858333333,4052.9700416666665,0.0816801115870475,0.0847649052739143,VT,1996
13,Vermont,Priv. Manufacturing,293,47247.573616666654,2921.349283333333,2921.349283333333,0.061830673366785,0.061830673366785,VT,1997
13,Vermont,Priv. Manufacturing,269,44190.09056666665,2563.468041666666,3347.033091666667,0.0580100193619728,0.075741708278656,VT,1998
13,Vermont,Priv. Manufacturing,278,47367.60525833334,2610.4612583333337,2890.9183000000007,0.0551106855273246,0.061031550168991,VT,1999
13,Vermont,Priv. Manufacturing,288,49087.497091666686,4113.935758333333,4787.217591666667,0.0838082209229469,0.0975241735577583,VT,2000
13,Vermont,Priv. Manufacturing,381,47201.23118333338,5294.763758333334,5418.598783333334,0.1121742725372314,0.114797830581665,VT,2001
13,Vermont,Priv. Manufacturing,479,48323.81970000004,3173.4572083333333,3173.4572083333333,0.0656706616282463,0.0656706616282463,VT,2002
13,Vermont,Priv. Manufacturing,376,38031.813041666646,1801.8221416666663,1801.8221416666663,0.0473767109215259,0.0473767109215259,VT,2003
13,Vermont,Priv. Manufacturing,348,35308.11173333334,1079.56605,1303.8142,0.030575580894947,0.0369267612695694,VT,2004
13,Vermont,Priv. Manufacturing,339,35586.32903333333,1898.7629333333332,2102.7774833333333,0.0533565282821655,0.0590894743800163,VT,2005
13,Vermont,Priv. Manufacturing,329,35834.65631666667,1219.511225,1578.1920666666667,0.0340316146612167,0.0440409444272518,VT,2006
13,Vermont,Priv. Manufacturing,347,37236.559883333335,1478.509225,2024.293275,0.0397058501839637,0.0543630570173263,VT,2007
13,Vermont,Priv. Manufacturing,310,33457.17796666665,1701.2960333333333,2415.331325,0.0508499555289745,0.0721917226910591,VT,2008
13,Vermont,Priv. Manufacturing,322,33898.87540833333,2068.6065500000004,2356.5524416666663,0.0610228665173053,0.0695171281695365,VT,2009
13,Vermont,Priv. Manufacturing,315,32947.95421666666,1208.5491416666664,1623.4006083333334,0.0366805531084537,0.0492716655135154,VT,2010
13,Vermont,Priv. Manufacturing,318,34899.309675000004,1197.2223,1302.5368916666669,0.0343050435185432,0.037322711199522,VT,2011
13,Vermont,Priv. Manufacturing,304,34045.71185833336,1011.6220416666667,1011.6220416666667,0.0297136399894952,0.0297136399894952,VT,2012
13,Vermont,Priv. Manufacturing,261,30227.435008333352,1282.4959916666664,1393.8901166666665,0.0424282103776931,0.046113409101963,VT,2013
13,Vermont,Priv. Manufacturing,297,35559.67908333334,1361.2132583333334,1757.3025,0.0382796823978424,0.0494184009730815,VT,2014
13,Vermont,Priv. Manufacturing,267,32560.33401666666,1714.1115583333335,2184.623591666667,0.0526441633701324,0.0670946314930915,VT,2015
13,Vermont,Priv. Manufacturing,296,36860.98691666668,1573.130433333333,1782.36425,0.0426773838698864,0.0483536757528781,VT,2016
13,Vermont,Priv. Manufacturing,286,37516.22809166665,1330.2636083333332,1330.2636083333332,0.0354583524167537,0.0354583524167537,VT,2017
13,Vermont,Priv. Manufacturing,245,31939.703541666684,793.6750083333334,793.6750083333334,0.0248491670936346,0.0248491670936346,VT,2018
13,Vermont,Priv. Manufacturing,259,35882.84031666669,1169.9886833333333,1299.8176083333333,0.0326058007776737,0.0362239331007003,VT,2019
13,Vermont,Priv. Manufacturing,188,25925.406924999992,327.482225,860.5336666666667,0.0126317096874117,0.0331926755607128,VT,2020
13,Vermont,Priv. Manufacturing,166,24458.06396666668,441.92775000000006,441.92775000000006,0.0180687960237264,0.0180687960237264,VT,2021
13,Vermont,Priv. Manufacturing,169,28447.21420833332,450.359575,597.107875,0.0158314127475023,0.0209900289773941,VT,2022
13,Vermont,Private,1573,175011.0866666664,11803.750833333332,14566.510833333336,0.067445732653141,0.083231933414936,VT,1983
13,Vermont,Private,1572,188333.04333333328,12070.594999999994,15410.576666666664,0.064091756939888,0.0818261951208114,VT,1984
13,Vermont,Private,1434,185487.2800000005,13112.944999999996,15339.240000000003,0.0706945806741714,0.0826969891786575,VT,1985
13,Vermont,Private,1465,198584.64416666652,12369.296666666663,15559.976666666666,0.0622872784733772,0.0783543810248375,VT,1986
13,Vermont,Private,1525,204990.07166666657,11185.315833333336,13427.912500000004,0.0545651577413082,0.0655051842331886,VT,1987
13,Vermont,Private,1479,206182.3958333332,10794.995833333334,14127.1475,0.0523565337061882,0.0685177221894264,VT,1988
13,Vermont,Private,1408,204395.81416666656,12451.670833333332,16058.675833333336,0.0609194040298461,0.0785665586590766,VT,1989
13,Vermont,Private,1331,197064.65999999997,12785.166666666666,14710.126666666663,0.0648780316114425,0.0746461898088455,VT,1990
13,Vermont,Private,1273,194460.92166666663,10415.433333333329,12739.31916666666,0.053560547530651,0.06551094353199,VT,1991
13,Vermont,Private,1246,199691.5558333332,7354.943333333332,9243.107499999998,0.0368315204977989,0.0462869219481945,VT,1992
13,Vermont,Private,1202,212955.32416666707,7230.143333333331,8755.59833333333,0.0339514575898647,0.041114717721939,VT,1993
13,Vermont,Private,1212,206975.97829166683,9471.106100000005,10655.136983333336,0.0457594469189643,0.0514800660312175,VT,1994
13,Vermont,Private,1342,216480.98940000025,8876.471291666665,10338.060850000002,0.0410034693777561,0.0477550514042377,VT,1995
13,Vermont,Private,1375,219376.28530833308,9679.926941666668,11110.83875,0.0441247634589672,0.0506474003195762,VT,1996
13,Vermont,Private,1377,223687.183875,8603.429833333334,9003.189850000002,0.0384618826210498,0.0402490198612213,VT,1997
13,Vermont,Private,1407,232195.13047500016,11764.837858333329,13985.000549999995,0.0506678931415081,0.060229517519474,VT,1998
13,Vermont,Private,1404,237266.55543333356,10362.068525000002,11495.900474999997,0.0436726883053779,0.0484514161944389,VT,1999
13,Vermont,Private,1380,232251.30620000043,11885.368116666672,14079.368966666674,0.0511746034026145,0.0606212690472602,VT,2000
13,Vermont,Private,1881,235518.3310000001,13307.922258333329,15023.965374999992,0.0565048269927501,0.0637910664081573,VT,2001
13,Vermont,Private,2403,234902.8709583336,11731.314949999998,12910.290583333328,0.0499411299824714,0.054960124194622,VT,2002
13,Vermont,Private,2311,234786.58355833276,11091.8126,12244.380308333331,0.0472421050071716,0.0521511062979698,VT,2003
13,Vermont,Private,2409,247463.6362416672,10391.167475,11896.586591666664,0.0419906862080097,0.0480740815401077,VT,2004
13,Vermont,Private,2224,237391.7724166668,12151.089575,13302.769275,0.0511858090758323,0.0560371950268745,VT,2005
13,Vermont,Private,2280,253013.368950001,12565.889758333333,14061.520233333336,0.0496649257838726,0.0555761940777301,VT,2006
13,Vermont,Private,2243,243584.60686666693,11065.31014166666,12954.794008333329,0.0454269684851169,0.0531839616596698,VT,2007
13,Vermont,Private,2209,238467.1113833336,11126.538508333337,14213.727150000002,0.0466585867106914,0.0596045590937137,VT,2008
13,Vermont,Private,2231,235178.05588333317,12518.948783333331,13840.650933333332,0.0532317906618118,0.0588517971336841,VT,2009
13,Vermont,Private,2299,242750.7763583337,12792.494683333334,14423.749725,0.0526980571448802,0.0594179332256317,VT,2010
13,Vermont,Private,2138,240641.65965833305,10612.623666666668,13203.609050000005,0.0441013574600219,0.0548683442175388,VT,2011
13,Vermont,Private,2143,239274.26772500007,9803.342441666664,11539.413674999998,0.0409711524844169,0.0482267215847969,VT,2012
13,Vermont,Private,2026,232856.77076666625,9717.194133333334,11868.683275,0.041730348020792,0.0509698875248432,VT,2013
13,Vermont,Private,1996,238596.33157500016,10031.747875,12151.604091666668,0.0420448519289493,0.0509295500814914,VT,2014
13,Vermont,Private,1931,238118.8418666669,12252.978333333334,15019.695841666671,0.0514574088156223,0.0630764663219451,VT,2015
13,Vermont,Private,1994,246877.1868499996,13585.989558333324,15512.225524999993,0.0550313703715801,0.062833771109581,VT,2016
13,Vermont,Private,1863,243287.37505000044,10839.658058333329,11506.152808333329,0.0445549562573432,0.0472944937646389,VT,2017
13,Vermont,Private,1893,246514.42089999985,11513.802641666667,12467.561358333334,0.0467064045369625,0.0505753830075264,VT,2018
13,Vermont,Private,1794,243907.02335,12942.526275000004,13832.396200000005,0.0530633591115474,0.0567117594182491,VT,2019
13,Vermont,Private,1515,217894.8554250002,11902.697566666668,14775.673641666668,0.0546258762478828,0.0678110271692276,VT,2020
13,Vermont,Private,1454,213972.7934083335,12778.36258333334,15033.576658333335,0.0597195662558078,0.0702592879533767,VT,2021
13,Vermont,Private,1398,235015.18785000025,13879.947233333338,15651.150358333338,0.0590597875416278,0.0665963366627693,VT,2022
13,Vermont,Public,300,30986.704999999994,14070.504166666671,16917.31333333334,0.4540819823741913,0.5459539294242859,VT,1983
13,Vermont,Public,313,36044.64916666668,13035.539166666664,17901.012499999993,0.3616497814655304,0.4966343939304352,VT,1984
13,Vermont,Public,289,37067.25666666665,15349.425833333327,20103.02333333333,0.4140966236591339,0.5423391461372375,VT,1985
13,Vermont,Public,249,33330.94333333333,13255.305000000002,18245.283333333336,0.3976876735687256,0.5473977327346802,VT,1986
13,Vermont,Public,261,34441.469166666655,15512.24666666667,18116.03,0.4503944516181946,0.5259947180747986,VT,1987
13,Vermont,Public,267,37009.69499999997,15098.583333333328,20348.33499999999,0.4079629182815552,0.5498109459877014,VT,1988
13,Vermont,Public,286,40189.161666666725,16631.876666666667,21207.36083333333,0.4138398468494415,0.5276885628700256,VT,1989
13,Vermont,Public,252,36371.34,16531.342499999995,20485.904999999995,0.4545156359672546,0.5632430911064148,VT,1990
13,Vermont,Public,268,40440.04499999995,16748.0525,21147.589166666665,0.4141452610492706,0.5229368209838867,VT,1991
13,Vermont,Public,275,42982.21416666669,18222.311666666672,22310.32000000001,0.423950046300888,0.5190593600273132,VT,1992
13,Vermont,Public,239,40420.66166666665,17844.69666666667,21390.47500000002,0.4414746165275574,0.529196560382843,VT,1993
13,Vermont,Public,219,35827.690083333306,13267.637383333336,16353.179975,0.3703179657459259,0.4564397037029266,VT,1994
13,Vermont,Public,247,38842.76252500002,14984.059591666672,19107.357149999996,0.385761946439743,0.4919154942035675,VT,1995
13,Vermont,Public,243,38038.04379999999,15240.746291666674,17892.256308333337,0.400671124458313,0.4703779220581054,VT,1996
13,Vermont,Public,217,34404.91347500003,13236.550766666667,16838.159291666663,0.3847284913063049,0.4894114732742309,VT,1997
13,Vermont,Public,216,35716.08063333333,13501.308375,15385.84966666667,0.3780176341533661,0.4307821393013,VT,1998
13,Vermont,Public,214,35272.19544166668,16001.506008333332,17981.07964166667,0.4536577761173248,0.5097805857658386,VT,1999
13,Vermont,Public,254,41320.16609166665,16329.58188333334,19830.9026,0.3951964378356933,0.4799327850341797,VT,2000
13,Vermont,Public,332,40985.7757583334,16372.758483333337,18941.35394166667,0.399474173784256,0.4621445834636688,VT,2001
13,Vermont,Public,464,43971.68049166669,14706.979058333332,17485.36784166667,0.3344647884368896,0.39765065908432,VT,2002
13,Vermont,Public,467,46697.38172500001,16078.540383333331,20655.600925,0.3443135321140289,0.4423289000988006,VT,2003
13,Vermont,Public,437,43660.91682499995,18268.842491666663,21389.774316666662,0.4184255301952362,0.4899066686630249,VT,2004
13,Vermont,Public,474,49121.89071666665,18909.008416666675,24028.29675000001,0.3849405646324157,0.4891566038131714,VT,2005
13,Vermont,Public,481,51824.95136666663,21092.252566666688,25189.18622500002,0.4069902896881103,0.4860436022281647,VT,2006
13,Vermont,Public,419,44056.00873333334,18749.490066666665,21997.488458333315,0.4255830347537994,0.4993073344230652,VT,2007
13,Vermont,Public,433,45364.56064166666,18258.07833333333,22166.36297499999,0.4024744927883148,0.4886273145675659,VT,2008
13,Vermont,Public,493,50181.9922,22565.727741666666,26488.09505833332,0.4496777951717376,0.5278406143188477,VT,2009
13,Vermont,Public,457,46733.69670833331,21447.12904166666,25085.08109166665,0.4589221477508545,0.5367664694786072,VT,2010
13,Vermont,Public,459,49909.7629,24301.94091666666,26035.050024999997,0.4869175851345062,0.5216424465179443,VT,2011
13,Vermont,Public,450,48825.32941666665,21165.282625000003,26069.66201666668,0.4334897994995117,0.5339372754096985,VT,2012
13,Vermont,Public,475,52321.83574166657,21307.232358333327,25698.189933333324,0.4072340428829193,0.491156131029129,VT,2013
13,Vermont,Public,414,47608.78340833335,21704.124825000006,25350.515708333343,0.4558848738670349,0.5324755907058716,VT,2014
13,Vermont,Public,385,46082.17955000003,23368.979266666676,26627.122116666684,0.5071153044700623,0.5778182148933411,VT,2015
13,Vermont,Public,362,42879.49805833332,19594.774608333337,21697.64205833335,0.4569730460643768,0.506014347076416,VT,2016
13,Vermont,Public,359,45020.14264166667,20881.87123333333,23279.575383333344,0.4638339579105377,0.5170924663543701,VT,2017
13,Vermont,Public,362,45130.47242499998,19105.501000000004,21371.768533333325,0.4233392775058746,0.47355517745018,VT,2018
